Unnamed: 0,Authorization Group,Bus. Transac. Type,Calculate Tax,Cash Flow-Relevant Doc.,Cleared Item,Clearing Date,Clearing Entry Date,Clearing Fiscal Year,Country Key,Currency,Debit/Credit ind,Transaction Value,Document Is Back-Posted,Exchange rate,Fiscal Year.1,Fiscal Year.2,Posting period.1,Ref. Doc. Line Item
12166,60,RFBU,,False,Not Selected,,,,US,USD,S,69623.13,X,,2015.0,2018,12,1
12167,60,RFBU,,False,Not Selected,,,,US,USD,S,173586.38,X,,2014.0,2018,12,1
12168,60,RFBU,,False,Not Selected,,,,US,USD,S,66741.64,X,,2015.0,2018,12,2
12169,60,RFBU,,False,Not Selected,,,,US,USD,S,65284.0,X,,2016.0,2018,12,1
12170,60,RFBU,,False,Not Selected,,,,US,USD,S,176186.98,X,,2014.0,2018,12,1
12171,60,RFBU,,False,Not Selected,,,,US,USD,S,162328.55,X,,2014.0,2018,12,1
12172,60,RFBU,,False,Not Selected,,,,US,USD,S,68322.0,X,,2015.0,2018,12,1
12173,60,RFBU,,False,Not Selected,,,,US,USD,S,162232.82,X,,2014.0,2018,12,2
12174,60,RFBU,,False,Not Selected,,,,US,USD,S,68331.88,X,,2015.0,2018,12,1
12175,60,RFBU,,False,Not Selected,,,,US,USD,S,66772.32,X,,2016.0,2018,12,2
12176,60,RFBU,,False,Not Selected,,,,US,USD,S,65969.77,X,,2016.0,2018,12,1
12177,60,RFBU,,False,Not Selected,,,,US,USD,S,71298.09,X,,2015.0,2018,12,1
12178,60,RFBU,,False,Not Selected,,,,US,USD,S,71247.0,X,,2016.0,2018,12,1
12179,60,RFBU,,False,Not Selected,,,,US,USD,S,172229.0,X,,2014.0,2018,12,1
12180,60,RFBU,,False,Not Selected,,,,US,USD,S,67524.0,X,,2015.0,2018,12,1
12181,60,RFBU,,False,Not Selected,,,,US,USD,S,67028.27,X,,2015.0,2018,12,1
12182,60,RFBU,,False,Not Selected,,,,US,USD,S,163486.0,X,,2014.0,2018,12,1
12183,60,RFBU,,False,Not Selected,,,,US,USD,S,71220.77,X,,2016.0,2018,12,1
12184,60,RFBU,,False,Not Selected,,,,US,USD,S,65578.74,X,,2014.0,2018,12,1
12185,60,RFBU,,False,Not Selected,,,,US,USD,S,68732.31,X,,2016.0,2018,12,1
12186,60,RFBU,,False,Not Selected,,,,US,USD,S,70453.51,X,,2015.0,2018,12,1
12187,60,RFBU,,False,Not Selected,,,,US,USD,S,68009.0,X,,2015.0,2018,12,2
12188,60,RFBU,,False,Not Selected,,,,US,USD,S,62303.0,X,,2016.0,2018,12,1
12189,60,RFBU,,False,Not Selected,,,,US,USD,S,1292214.89,X,,2016.0,2018,12,2
12190,60,RFBU,,False,Not Selected,,,,US,USD,H,-131974.0,X,,2008.0,2018,12,2
12191,60,RFBU,,False,Not Selected,,,,US,USD,S,140105.0,X,,2009.0,2018,12,1
12192,60,RFIV,X,False,Not Selected,,,,US,USD,S,87.0,,,,2020,10,2
12193,60,RFBU,,False,Not Selected,,,,US,USD,S,3916.55,X,,2007.0,2018,12,3
12194,60,RFBU,,False,Not Selected,,,,US,USD,S,89067.25,X,,2007.0,2018,12,1
12195,60,RFBU,,False,Not Selected,,,,US,USD,S,12479.9,X,,2007.0,2018,12,2
12196,60,RFBU,,False,Not Selected,,,,US,USD,S,31372.86,X,,2009.0,2018,12,1
12197,60,RFBU,,False,Not Selected,,,,US,USD,H,-172398.68,X,,2009.0,2018,12,1
12198,60,RFBU,,False,Not Selected,,,,US,USD,H,-212208.0,X,,2007.0,2018,12,1
12199,60,RFBU,,False,Not Selected,,,,US,USD,S,203812.0,X,,2007.0,2018,12,1
12200,60,RFBU,,False,Not Selected,,,,US,USD,H,-7252456.31,X,,2006.0,2018,12,1
12201,60,RFBU,,False,Not Selected,,,,US,USD,H,-221217.0,X,,2006.0,2018,12,1
12202,60,RFBU,,False,Selected,2019-10-24,2019-10-24,2019.0,US,USD,H,-1077128.72,,,,2019,9,1
12203,60,RFBU,,False,Not Selected,,,,US,USD,H,-1846192.96,X,,2006.0,2018,12,1
12204,60,RFBU,,False,Not Selected,,,,US,USD,H,-126623.76,X,,2007.0,2018,12,1
12205,60,RFBU,,False,Not Selected,,,,US,USD,H,-35540.34,X,,2013.0,2018,12,1
12206,60,RFBU,,False,Not Selected,,,,US,USD,H,-10650.38,X,,2013.0,2018,12,3
12207,60,RFBU,,False,Not Selected,,,,US,USD,S,479424.67,X,,2013.0,2018,12,2
12208,60,RFBU,,False,Not Selected,,,,US,USD,H,-73982.0,X,,2018.0,2018,12,1
12209,60,RFBU,,False,Not Selected,,,,US,USD,H,-480451.85,X,,2012.0,2018,12,2
12210,60,RFBU,,False,Not Selected,,,,US,USD,H,-465090.69,X,,2012.0,2018,12,1
12211,60,RFBU,,False,Not Selected,,,,US,USD,S,1009073.93,X,,2012.0,2018,12,2
12212,60,RFBU,,False,Not Selected,,,,US,USD,H,-1037587.61,X,,2012.0,2018,12,1
12213,60,RFAD,,False,Not Selected,,,,US,USD,H,-7222.76,,,,2020,3,1
12214,60,RFAD,,False,Not Selected,,,,US,USD,S,7339.0,,,,2020,4,1
12215,60,RFBU,,False,Not Selected,,,,US,USD,H,-160439.11,X,,2007.0,2018,12,1
12216,60,RFBU,,False,Not Selected,,,,US,USD,H,-153892.04,X,,2006.0,2018,12,1
12217,60,RFBU,,False,Not Selected,,,,US,USD,S,455095.0,X,,2007.0,2018,12,3
12218,60,RFBU,,False,Not Selected,,,,US,USD,S,1913.89,X,,2007.0,2018,12,2
12219,60,RFBU,,False,Not Selected,,,,US,USD,S,75731.81,X,,2007.0,2018,12,1
12220,60,RFBU,,False,Not Selected,,,,US,USD,H,-41538.0,X,,2007.0,2018,12,1
12221,60,RFBU,,False,Not Selected,,,,US,USD,S,19531.0,X,,2008.0,2018,12,1
12222,60,RFBU,,False,Not Selected,,,,US,USD,S,24433.0,X,,2008.0,2018,12,2
12223,60,RFBU,,False,Not Selected,,,,US,USD,H,-8039.77,X,,2012.0,2018,12,1
12224,60,RFBU,,False,Not Selected,,,,US,USD,H,-46221.0,X,,2018.0,2018,12,3
12225,60,RFBU,,False,Not Selected,,,,US,USD,H,-35354.98,X,,2018.0,2018,12,3
12226,60,RFBU,,False,Not Selected,,,,US,USD,H,-4921.51,X,,2018.0,2018,12,9
12227,60,RFBU,,False,Not Selected,,,,US,USD,H,-94981.54,X,,2018.0,2018,12,1
12228,60,RFBU,,False,Not Selected,,,,US,USD,H,-26546.0,X,,2018.0,2018,12,7
12229,60,RFBU,,False,Not Selected,,,,US,USD,H,-612254.46,X,,2018.0,2018,12,6
12230,60,RFBU,,False,Not Selected,,,,US,USD,H,-279368.0,X,,2018.0,2018,12,4
12231,60,RFBU,,False,Not Selected,,,,US,USD,H,-143940.6,X,,2018.0,2018,12,8
12232,60,RFBU,,False,Not Selected,,,,US,USD,S,31932.0,X,,2018.0,2018,12,2
12233,60,RFBU,,False,Not Selected,,,,US,USD,H,-120777.0,X,,2018.0,2018,12,5
12234,60,RFBU,,False,Not Selected,,,,US,USD,H,-13419.56,X,,2018.0,2018,12,2
12235,60,RFBU,,False,Not Selected,,,,US,USD,H,-265310.81,X,,2018.0,2018,12,10
12236,60,RFBU,,False,Not Selected,,,,US,USD,S,455391.0,X,,2018.0,2018,12,1
12237,60,RFBU,,False,Not Selected,,,,US,USD,H,-434882.83,,,,2019,4,2
12238,60,RFBU,,False,Not Selected,,,,US,USD,S,422558.23,,,,2019,6,2
12239,60,RFBU,,False,Not Selected,,,,US,USD,H,-466212.7,,,,2019,1,3
12240,60,RFBU,,False,Not Selected,,,,US,USD,H,-414664.0,,,,2020,3,2
12241,60,RFBU,,False,Not Selected,,,,US,USD,H,-137071.0,X,,2017.0,2018,12,2
12242,60,RFBU,,False,Not Selected,,,,US,USD,H,-69121.86,X,,2017.0,2018,12,1
12243,60,RFBU,,False,Not Selected,,,,US,USD,H,-1307924.0,X,,2017.0,2018,12,1
12244,60,RFBU,,False,Not Selected,,,,US,USD,S,1717150.0,X,,2017.0,2018,12,1
12245,60,RFBU,,False,Not Selected,,,,US,USD,H,-316531.07,X,,2016.0,2018,12,1
12246,60,RFBU,,False,Not Selected,,,,US,USD,H,-49370.0,X,,2017.0,2018,12,1
12247,60,RFBU,,False,Not Selected,,,,US,USD,S,266634.3,X,,2017.0,2018,12,1
12248,60,RFBU,,False,Not Selected,,,,US,USD,H,-742861.65,X,,2016.0,2018,12,1
12249,60,RFBU,,False,Not Selected,,,,US,USD,H,-3293865.05,X,,2006.0,2018,12,1
12250,60,RFBU,,False,Not Selected,,,,US,USD,H,-112021.0,X,,2009.0,2018,12,4
12251,60,RFBU,,False,Not Selected,,,,US,USD,H,-8804.9,X,,2009.0,2018,12,2
12252,60,RFBU,,False,Not Selected,,,,US,USD,H,-1236.12,X,,2009.0,2018,12,6
12253,60,RFBU,,False,Not Selected,,,,US,USD,H,-80464.0,X,,2009.0,2018,12,3
12254,60,RFBU,,False,Not Selected,,,,US,USD,H,-16157.53,X,,2009.0,2018,12,5
12255,60,RFBU,,False,Not Selected,,,,US,USD,H,-1357384.0,X,,2016.0,2018,12,2
12256,60,RFBU,,False,Not Selected,,,,US,USD,S,448508.0,X,,2015.0,2018,12,2
12257,60,RFBU,,False,Not Selected,,,,US,USD,S,205186.12,X,,2015.0,2018,12,1
12258,60,RFBU,,False,Not Selected,,,,US,USD,H,-188180.91,X,,2014.0,2018,12,2
12259,60,RFBU,,False,Not Selected,,,,US,USD,H,-423799.92,X,,2014.0,2018,12,1
12260,60,RFBU,,False,Not Selected,,,,US,USD,S,13999.0,X,,2012.0,2018,12,1
12261,60,RFBU,,False,Not Selected,,,,US,USD,H,-71257.81,X,,2011.0,2018,12,1
12262,60,RFBU,,False,Not Selected,,,,US,USD,S,20385.0,X,,2012.0,2018,12,1
12263,60,RFBU,,False,Not Selected,,,,US,USD,S,37739.94,,,,2019,3,6
12264,60,RFBU,,False,Not Selected,,,,US,USD,S,85816.53,,,,2019,2,3
12265,60,RFBU,,False,Not Selected,,,,US,CAD,S,11151.93,,0.75945,,2019,3,1
12266,60,RFBU,,False,Not Selected,,,,US,USD,S,10804.82,,,,2019,3,9
12267,60,RFBU,,False,Not Selected,,,,US,USD,S,6450.28,,,,2019,6,24
12268,60,RFBU,,False,Not Selected,,,,US,USD,H,-867574.0,,,,2019,6,228
12269,60,RFBU,,False,Not Selected,,,,US,USD,H,-3503.0,,,,2019,3,2
12270,60,RFBU,,False,Not Selected,,,,US,USD,H,-4155.86,,,,2019,1,2
12271,60,RFBU,,False,Not Selected,,,,US,USD,H,-3659.0,,,,2019,6,2
12272,60,RFBU,,False,Not Selected,,,,US,USD,H,-4170.08,,,,2019,2,2
12273,60,RFBU,,False,Not Selected,,,,US,USD,S,10934.67,,,,2019,1,9
12274,60,RFBU,,False,Not Selected,,,,US,USD,H,-6264.84,,,,2019,5,4
12275,60,RFBU,,False,Not Selected,,,,US,USD,S,85302.0,,,,2019,1,3
12276,60,RFBU,,False,Not Selected,,,,US,USD,H,-890256.0,,,,2019,7,228
12277,60,RFBU,,False,Not Selected,,,,US,USD,H,-834676.0,,,,2019,5,216
12278,60,RFBU,,False,Not Selected,,,,US,USD,S,39482.0,,,,2019,3,2
12279,60,RFBU,,False,Not Selected,,,,US,USD,S,19191.43,,,,2019,5,2
12280,60,RFBU,,False,Not Selected,,,,US,USD,H,-845207.0,,,,2019,4,216
12281,60,RFBU,,False,Not Selected,,,,US,USD,H,-874815.96,,,,2019,1,222
12282,60,RFBU,,False,Not Selected,,,,US,USD,H,-3519.48,,,,2019,5,2
12283,60,RFBU,,False,Not Selected,,,,US,USD,S,179.01,,,,2019,1,2
12284,60,RFBU,,False,Not Selected,,,,US,USD,H,-172.88,,,,2019,4,3
12285,60,RFBU,,False,Not Selected,,,,US,USD,H,-170.0,,,,2019,4,7
12286,60,RFBU,,False,Not Selected,,,,US,USD,H,-29944.08,,,,2019,1,24
12287,60,RFBU,,False,Not Selected,,,,US,USD,H,-42327.0,,,,2019,4,4
12288,60,RFBU,,False,Not Selected,,,,US,USD,H,-3696.79,,,,2019,4,2
12289,60,RFBU,,False,Not Selected,,,,US,USD,H,-834262.17,,,,2019,2,238
12290,60,RFBU,,False,Not Selected,,,,US,USD,S,6483.64,,,,2019,7,24
12291,60,RFBU,,False,Not Selected,,,,US,USD,S,39880.09,,,,2019,3,4
12292,60,RFBU,,False,Not Selected,,,,US,USD,H,-915457.59,,,,2019,3,241
12293,60,RFBU,,False,Not Selected,,,,US,USD,H,-43578.2,,,,2019,4,2
12294,60,RFBU,,False,Not Selected,,,,US,USD,S,1441.34,,,,2019,3,2
12295,60,RFBU,,False,Not Selected,,,,US,USD,S,10335.0,,,,2019,2,9
12296,60,RFBU,,False,Not Selected,,,,US,USD,S,84160.24,,,,2019,3,3
12297,60,RFBU,,False,Not Selected,,,,US,USD,H,-3545.04,,,,2019,7,2
12298,60,RFBU,,False,Not Selected,,,,US,USD,H,-232632.29,X,,2007.0,2018,12,1
12299,60,RFBU,,False,Not Selected,,,,US,USD,H,-690306.71,X,,2014.0,2018,12,1
12300,60,RFBU,,False,Not Selected,,,,US,USD,H,-684978.72,X,,2014.0,2018,12,1
12301,60,RFBU,,False,Not Selected,,,,US,USD,H,-732942.97,X,,2014.0,2018,12,3
12302,60,RFBU,,False,Not Selected,,,,US,USD,S,1062.0,X,,2014.0,2018,12,1
12303,60,RFBU,,False,Not Selected,,,,US,USD,H,-8218.3,X,,2014.0,2018,12,1
12304,60,RFBU,,False,Not Selected,,,,US,USD,H,-8548.95,X,,2014.0,2018,12,2
12305,60,RFBU,,False,Not Selected,,,,US,USD,H,-8511.83,X,,2014.0,2018,12,1
12306,60,RFBU,,False,Not Selected,,,,US,USD,H,-8312.0,X,,2014.0,2018,12,1
12307,60,RFBU,,False,Not Selected,,,,US,USD,H,-676773.93,X,,2014.0,2018,12,1
12308,60,RFBU,,False,Not Selected,,,,US,USD,H,-8418.42,X,,2014.0,2018,12,1
12309,60,RFBU,,False,Not Selected,,,,US,USD,H,-9150.62,X,,2014.0,2018,12,2
12310,60,RFBU,,False,Not Selected,,,,US,USD,H,-8278.0,X,,2014.0,2018,12,2
12311,60,RFBU,,False,Not Selected,,,,US,USD,H,-7942.0,X,,2014.0,2018,12,2
12312,60,RFBU,,False,Not Selected,,,,US,USD,H,-711409.46,X,,2014.0,2018,12,1
12313,60,RFBU,,False,Not Selected,,,,US,USD,H,-686052.51,X,,2014.0,2018,12,2
12314,60,RFBU,,False,Not Selected,,,,US,USD,H,-738306.0,X,,2014.0,2018,12,2
12315,60,RFBU,,False,Not Selected,,,,US,USD,H,-8113.34,X,,2014.0,2018,12,2
12316,60,RFBU,,False,Not Selected,,,,US,USD,H,-738256.93,X,,2014.0,2018,12,1
12317,60,RFBU,,False,Not Selected,,,,US,USD,H,-676858.0,X,,2014.0,2018,12,2
12318,60,RFBU,,False,Not Selected,,,,US,USD,H,-8037.0,X,,2014.0,2018,12,3
12319,60,RFBU,,False,Not Selected,,,,US,USD,H,-708534.23,X,,2014.0,2018,12,2
12320,60,RFBU,,False,Not Selected,,,,US,USD,H,-8441.0,X,,2014.0,2018,12,1
12321,60,RFBU,,False,Not Selected,,,,US,USD,H,-709815.0,X,,2014.0,2018,12,2
12322,60,RFBU,,False,Not Selected,,,,US,USD,H,-732504.0,X,,2014.0,2018,12,2
12323,60,RFBU,,False,Not Selected,,,,US,USD,H,-8689.0,X,,2014.0,2018,12,2
12324,60,RFBU,,False,Not Selected,,,,US,USD,H,-4035.0,X,,2015.0,2018,12,1
12325,60,RFBU,,False,Not Selected,,,,US,USD,H,-4708.68,X,,2015.0,2018,12,1
12326,60,RFBU,,False,Not Selected,,,,US,USD,H,-797841.58,X,,2015.0,2018,12,2
12327,60,RFBU,,False,Not Selected,,,,US,USD,H,-4838.0,X,,2015.0,2018,12,2
12328,60,RFBU,,False,Not Selected,,,,US,USD,H,-808322.77,X,,2015.0,2018,12,1
12329,60,RFBU,,False,Not Selected,,,,US,USD,S,92360.0,X,,2015.0,2018,12,3
12330,60,RFBU,,False,Not Selected,,,,US,USD,H,-796714.0,X,,2015.0,2018,12,2
12331,60,RFBU,,False,Not Selected,,,,US,USD,H,-4720.51,X,,2015.0,2018,12,1
12332,60,RFBU,,False,Not Selected,,,,US,USD,H,-773554.0,X,,2015.0,2018,12,1
12333,60,RFBU,,False,Not Selected,,,,US,USD,H,-816548.55,X,,2015.0,2018,12,3
12334,60,RFBU,,False,Not Selected,,,,US,USD,H,-8558.62,X,,2015.0,2018,12,2
12335,60,RFBU,,False,Not Selected,,,,US,USD,H,-3993.33,X,,2015.0,2018,12,2
12336,60,RFBU,,False,Not Selected,,,,US,USD,H,-4609.07,X,,2015.0,2018,12,1
12337,60,RFBU,,False,Not Selected,,,,US,USD,H,-4978.0,X,,2015.0,2018,12,1
12338,60,RFBU,,False,Not Selected,,,,US,USD,H,-763470.67,X,,2015.0,2018,12,2
12339,60,RFBU,,False,Not Selected,,,,US,USD,H,-785047.0,X,,2015.0,2018,12,2
12340,60,RFBU,,False,Not Selected,,,,US,USD,H,-791492.0,X,,2015.0,2018,12,1
12341,60,RFBU,,False,Not Selected,,,,US,USD,H,-4853.0,X,,2015.0,2018,12,2
12342,60,RFBU,,False,Not Selected,,,,US,USD,H,-4140.0,X,,2015.0,2018,12,2
12343,60,RFBU,,False,Not Selected,,,,US,USD,H,-4860.25,X,,2015.0,2018,12,2
12344,60,RFBU,,False,Not Selected,,,,US,USD,H,-818634.0,X,,2015.0,2018,12,2
12345,60,RFBU,,False,Not Selected,,,,US,USD,H,-760806.0,X,,2015.0,2018,12,2
12346,60,RFBU,,False,Not Selected,,,,US,USD,S,1451.0,X,,2015.0,2018,12,1
12347,60,RFBU,,False,Not Selected,,,,US,USD,H,-753131.0,X,,2015.0,2018,12,3
12348,60,RFBU,,False,Not Selected,,,,US,USD,H,-3995.34,X,,2015.0,2018,12,1
12349,60,RFBU,,False,Not Selected,,,,US,USD,H,-774778.64,X,,2015.0,2018,12,2
12350,60,RFBU,,False,Not Selected,,,,US,USD,H,-3859.0,X,,2015.0,2018,12,1
12351,60,RFBU,,False,Not Selected,,,,US,USD,H,-1495.0,X,,2015.0,2018,12,1
12352,60,RFBU,,False,Not Selected,,,,US,USD,H,-768627.2,X,,2016.0,2018,12,1
12353,60,RFBU,,False,Not Selected,,,,US,USD,H,-752137.0,X,,2016.0,2018,12,1
12354,60,RFBU,,False,Not Selected,,,,US,USD,H,-7620.76,X,,2016.0,2018,12,2
12355,60,RFBU,,False,Not Selected,,,,US,USD,S,708521.67,X,,2016.0,2018,12,2
12356,60,RFBU,,False,Not Selected,,,,US,USD,S,7395.62,X,,2016.0,2018,12,4
12357,60,RFBU,,False,Not Selected,,,,US,USD,S,766397.31,X,,2016.0,2018,12,3
12358,60,RFBU,,False,Not Selected,,,,US,USD,S,7972.0,X,,2016.0,2018,12,1
12359,60,RFBU,,False,Not Selected,,,,US,USD,H,-7634.81,X,,2016.0,2018,12,2
12360,60,RFBU,,False,Not Selected,,,,US,USD,S,4054939.0,X,,2015.0,2018,12,1
12361,60,RFBU,,False,Not Selected,,,,US,USD,H,-700154.47,X,,2011.0,2018,12,1
12362,60,RFBU,,False,Not Selected,,,,US,USD,H,-699865.16,X,,2012.0,2018,12,2
12363,60,RFBU,,False,Not Selected,,,,US,USD,S,8193.0,X,,2012.0,2018,12,1
12364,60,RFBU,,False,Not Selected,,,,US,USD,H,-8569.0,X,,2012.0,2018,12,2
12365,60,RFBU,,False,Not Selected,,,,US,USD,H,-9529.0,X,,2013.0,2018,12,3
12366,60,RFBU,,False,Not Selected,,,,US,USD,H,-554504.72,X,,2013.0,2018,12,2
12367,60,RFBU,,False,Not Selected,,,,US,USD,H,-75507.59,X,,2013.0,2018,12,1
12368,60,RFBU,,False,Not Selected,,,,US,USD,H,-562680.83,X,,2013.0,2018,12,3
12369,60,RFBU,,False,Not Selected,,,,US,USD,H,-9223.16,X,,2013.0,2018,12,1
12370,60,RFBU,,False,Not Selected,,,,US,USD,H,-81442.07,X,,2013.0,2018,12,2
12371,60,RFBU,,False,Not Selected,,,,US,USD,H,-732383.27,X,,2011.0,2018,12,1
12372,60,RFBU,,False,Not Selected,,,,US,USD,H,-725235.0,X,,2011.0,2018,12,1
12373,60,RFBU,,False,Not Selected,,,,US,USD,H,-649161.7,X,,2012.0,2018,12,1
12374,60,RFBU,,False,Not Selected,,,,US,USD,H,-579516.64,X,,2013.0,2018,12,2
12375,60,RFBU,,False,Not Selected,,,,US,USD,H,-80314.98,X,,2013.0,2018,12,1
12376,60,RFBU,,False,Not Selected,,,,US,USD,H,-9124.55,X,,2013.0,2018,12,3
12377,60,RFBU,,False,Not Selected,,,,US,USD,H,-690587.0,X,,2012.0,2018,12,1
12378,60,RFBU,,False,Not Selected,,,,US,USD,H,-752595.44,X,,2011.0,2018,12,2
12379,60,RFBU,,False,Not Selected,,,,US,USD,H,-671926.0,X,,2012.0,2018,12,1
12380,60,RFBU,,False,Not Selected,,,,US,USD,H,-9929.0,X,,2013.0,2018,12,3
12381,60,RFBU,,False,Not Selected,,,,US,USD,H,-82682.0,X,,2013.0,2018,12,2
12382,60,RFBU,,False,Not Selected,,,,US,USD,H,-563555.26,X,,2013.0,2018,12,1
12383,60,RFBU,,False,Not Selected,,,,US,USD,H,-704662.52,X,,2011.0,2018,12,1
12384,60,RFBU,,False,Not Selected,,,,US,USD,S,953276.78,X,,2014.0,2018,12,1
12385,60,RFBU,,False,Not Selected,,,,US,USD,S,7039126.74,X,,2014.0,2018,12,3
12386,60,RFBU,,False,Not Selected,,,,US,USD,S,117133.0,X,,2014.0,2018,12,2
12387,60,RFBU,,False,Not Selected,,,,US,USD,H,-8756349.25,X,,2010.0,2018,12,1
12388,60,RFBU,,False,Not Selected,,,,US,USD,S,8213627.58,X,,2015.0,2018,12,3
12389,60,RFBU,,False,Not Selected,,,,US,USD,S,97120.32,X,,2015.0,2018,12,2
12390,60,RFBU,,False,Not Selected,,,,US,USD,H,-10396.74,X,,2015.0,2018,12,4
12391,60,RFBU,,False,Not Selected,,,,US,USD,S,667973.0,X,,2012.0,2018,12,1
12392,60,RFBU,,False,Not Selected,,,,US,USD,H,-660929.95,X,,2012.0,2018,12,2
12393,60,RFBU,,False,Not Selected,,,,US,USD,H,-663638.68,X,,2012.0,2018,12,1
12394,60,RFBU,,False,Not Selected,,,,US,USD,H,-80065.0,X,,2013.0,2018,12,3
12395,60,RFBU,,False,Not Selected,,,,US,USD,H,-9884.0,X,,2013.0,2018,12,1
12396,60,RFBU,,False,Not Selected,,,,US,USD,H,-599620.0,X,,2013.0,2018,12,2
12397,60,RFBU,,False,Not Selected,,,,US,USD,H,-725851.0,X,,2011.0,2018,12,1
12398,60,RFBU,,False,Not Selected,,,,US,USD,H,-712334.59,X,,2011.0,2018,12,2
12399,60,RFBU,,False,Not Selected,,,,US,USD,H,-660408.0,X,,2012.0,2018,12,2
12400,60,RFBU,,False,Not Selected,,,,US,USD,H,-77580.19,X,,2013.0,2018,12,3
12401,60,RFBU,,False,Not Selected,,,,US,USD,H,-9790.0,X,,2013.0,2018,12,4
12402,60,RFBU,,False,Not Selected,,,,US,USD,H,-586924.0,X,,2013.0,2018,12,2
12403,60,RFBU,,False,Not Selected,,,,US,USD,H,-735216.39,X,,2011.0,2018,12,1
12404,60,RFBU,,False,Not Selected,,,,US,USD,H,-689404.9,X,,2012.0,2018,12,2
12405,60,RFBU,,False,Not Selected,,,,US,USD,H,-81502.0,X,,2013.0,2018,12,2
12406,60,RFBU,,False,Not Selected,,,,US,USD,H,-601307.64,X,,2013.0,2018,12,1
12407,60,RFBU,,False,Not Selected,,,,US,USD,H,-9902.84,X,,2013.0,2018,12,3
12408,60,RFBU,,False,Not Selected,,,,US,USD,S,10470.0,X,,2014.0,2018,12,1
12409,60,RFBU,,False,Not Selected,,,,US,USD,H,-705493.03,X,,2012.0,2018,12,1
12410,60,RFBU,,False,Not Selected,,,,US,USD,H,-76266.0,X,,2013.0,2018,12,2
12411,60,RFBU,,False,Not Selected,,,,US,USD,H,-9611.0,X,,2013.0,2018,12,3
12412,60,RFBU,,False,Not Selected,,,,US,USD,S,579370.0,X,,2013.0,2018,12,4
12413,60,RFBU,,False,Not Selected,,,,US,USD,H,-553680.38,X,,2013.0,2018,12,1
12414,60,RFBU,,False,Not Selected,,,,US,USD,H,-603879.87,X,,2013.0,2018,12,5
12415,60,RFBU,,False,Not Selected,,,,US,USD,H,-595985.94,X,,2013.0,2018,12,2
12416,60,RFBU,,False,Not Selected,,,,US,USD,S,565299.45,X,,2013.0,2018,12,3
12417,60,RFBU,,False,Not Selected,,,,US,USD,H,-717003.0,X,,2011.0,2018,12,3
12418,60,RFBU,,False,Not Selected,,,,US,USD,H,-1972.0,X,,2011.0,2018,12,2
12419,60,RFBU,,False,Not Selected,,,,US,USD,H,-692975.99,X,,2011.0,2018,12,1
12420,60,RFBU,,False,Not Selected,,,,US,USD,H,-666065.0,X,,2012.0,2018,12,1
12421,60,RFBU,,False,Not Selected,,,,US,USD,H,-9130.93,X,,2013.0,2018,12,1
12422,60,RFBU,,False,Not Selected,,,,US,USD,H,-556858.31,X,,2013.0,2018,12,3
12423,60,RFBU,,False,Not Selected,,,,US,USD,H,-81964.24,X,,2013.0,2018,12,2
12424,60,RFBU,,False,Not Selected,,,,US,USD,H,-590371.0,X,,2013.0,2018,12,3
12425,60,RFBU,,False,Not Selected,,,,US,USD,H,-80307.0,X,,2013.0,2018,12,1
12426,60,RFBU,,False,Not Selected,,,,US,USD,H,-9676.12,X,,2013.0,2018,12,2
12427,60,RFBU,,False,Not Selected,,,,US,USD,H,-681037.72,X,,2012.0,2018,12,1
12428,60,RFBU,,False,Not Selected,,,,US,USD,H,-710060.0,X,,2011.0,2018,12,1
12429,60,RFBU,,False,Not Selected,,,,US,USD,H,-9166.25,X,,2013.0,2018,12,4
12430,60,RFBU,,False,Not Selected,,,,US,USD,H,-565486.0,X,,2013.0,2018,12,2
12431,60,RFBU,,False,Not Selected,,,,US,USD,H,-77550.85,X,,2013.0,2018,12,3
12432,60,RFBU,,False,Not Selected,,,,US,USD,S,11701.05,X,,2011.0,2018,12,5
12433,60,RFBU,,False,Not Selected,,,,US,USD,S,151083.47,X,,2011.0,2018,12,3
12434,60,RFBU,,False,Not Selected,,,,US,USD,S,709389.23,X,,2011.0,2018,12,4
12435,60,RFBU,,False,Not Selected,,,,US,USD,H,-151130.0,X,,2011.0,2018,12,3
12436,60,RFBU,,False,Not Selected,,,,US,USD,H,-700122.0,X,,2011.0,2018,12,1
12437,60,RFBU,,False,Not Selected,,,,US,USD,H,-721836.0,X,,2011.0,2018,12,2
12438,60,RFBU,,False,Not Selected,,,,US,USD,H,-653560.28,X,,2012.0,2018,12,1
12439,60,RFBU,,False,Not Selected,,,,US,USD,S,8258703.0,X,,2012.0,2018,12,1
12440,60,RFBU,,False,Not Selected,,,,US,USD,S,7766451.0,X,,2013.0,2018,12,1
12441,60,RFBU,,False,Not Selected,,,,US,USD,S,8860147.05,X,,2011.0,2018,12,1
12442,60,RFBU,,False,Not Selected,,,,US,USD,H,-9761674.59,,,,2019,3,2
12443,60,RFBU,,False,Not Selected,,,,US,USD,S,9704048.04,,,,2019,3,8
12444,60,RFBU,,False,Not Selected,,,,US,USD,H,-73752.17,,,,2019,3,1
12445,60,RFBU,,False,Not Selected,,,,US,USD,S,77615.59,,,,2019,3,1
12446,60,RFBU,,False,Not Selected,,,,US,USD,S,77558.99,,,,2019,3,1
12447,60,RFBU,,False,Not Selected,,,,US,USD,S,9700150.57,,,,2019,3,3
